Date,Player,Position,Team,Price,NFLALLDAY_ASSETS_URL
2022-09-08 00:00:00-07:00,Alvin Kamara,RB,New Orleans Saints,29.816091954022987,https://assets.nflallday.com/editions/base/adbf181d-7a28-434c-b428-1fd0d66da0b9/play_adbf181d-7a28-434c-b428-1fd0d66da0b9_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Amani Oruwariye,DB,Detroit Lions,51.0,https://assets.nflallday.com/editions/ball_hawk/fd61e576-82ad-4cb1-aed7-bdfea84c96ec/play_fd61e576-82ad-4cb1-aed7-bdfea84c96ec_ball_hawk_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Amari Cooper,WR,Dallas Cowboys,28.615384615384617,https://assets.nflallday.com/editions/move_the_chains/03f03221-2db7-40b5-8851-d8afef0b4853/play_03f03221-2db7-40b5-8851-d8afef0b4853_move_the_chains_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Ambry Thomas,DB,San Francisco 49ers,19.294117647058822,https://assets.nflallday.com/editions/he_called_game/d2e80ff0-4f52-4c7c-9d5b-11647f08f5e5/play_d2e80ff0-4f52-4c7c-9d5b-11647f08f5e5_he_called_game_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Amon-Ra St. Brown,WR,Detroit Lions,46.92,https://assets.nflallday.com/editions/base/52a34c53-5973-4b0a-99a1-821be08a2a33/play_52a34c53-5973-4b0a-99a1-821be08a2a33_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Andre Roberts,WR,Los Angeles Chargers,54.6,https://assets.nflallday.com/editions/afterburners/f24046e7-787c-4512-8e69-718b8168de90/play_f24046e7-787c-4512-8e69-718b8168de90_afterburners_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Andy Dalton,QB,Chicago Bears,5.758620689655173,https://assets.nflallday.com/editions/base/2bc1ee5e-14c1-43e3-af41-7697619cc4e9/play_2bc1ee5e-14c1-43e3-af41-7697619cc4e9_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Anquan Boldin,WR,Arizona Cardinals,50.714285714285715,https://assets.nflallday.com/editions/highwire/b042f968-91a4-4405-a1d6-d5d4ed50dff6/play_b042f968-91a4-4405-a1d6-d5d4ed50dff6_highwire_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Antoine Wesley,WR,Arizona Cardinals,7.523809523809524,https://assets.nflallday.com/editions/base/8a489073-f15e-4ffa-a304-ca8f7528b1a3/play_8a489073-f15e-4ffa-a304-ca8f7528b1a3_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Antonio Freeman,WR,Green Bay Packers,6.4,https://assets.nflallday.com/editions/gridiron/e48e92be-a68b-421e-b911-6a9a731e6a2d/play_e48e92be-a68b-421e-b911-6a9a731e6a2d_gridiron_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Antonio Gibson,RB,Washington Football Team,11.473684210526315,https://assets.nflallday.com/editions/base/8db12b61-fe8b-48a7-b782-2dc45625a1db/play_8db12b61-fe8b-48a7-b782-2dc45625a1db_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Arizona Cardinals,Team,Arizona Cardinals,9.76923076923077,https://assets.nflallday.com/editions/make_the_stop/f3d5e287-4b07-4e65-87d7-7e451d486003/play_f3d5e287-4b07-4e65-87d7-7e451d486003_make_the_stop_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Ashton Dulin,WR,Indianapolis Colts,5.229166666666667,https://assets.nflallday.com/editions/base/027b4643-97cf-4549-b1fe-4766be1f5786/play_027b4643-97cf-4549-b1fe-4766be1f5786_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Austin Ekeler,RB,Los Angeles Chargers,40.95505617977528,https://assets.nflallday.com/editions/locked_in/a566bdaa-21f2-4721-8940-e28252058d20/play_a566bdaa-21f2-4721-8940-e28252058d20_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Baker Mayfield,QB,Cleveland Browns,20.130434782608695,https://assets.nflallday.com/editions/base/7a7dc030-1fa3-43a4-ad23-902b187422a9/play_7a7dc030-1fa3-43a4-ad23-902b187422a9_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Ben Roethlisberger,QB,Pittsburgh Steelers,14.333333333333334,https://assets.nflallday.com/editions/super_wild_card_weekend/5b5012c5-4217-4f9f-a733-caceb8ed1893/play_5b5012c5-4217-4f9f-a733-caceb8ed1893_super_wild_card_weekend_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Ben Skowronek,WR,Los Angeles Rams,25.345549738219894,https://assets.nflallday.com/editions/base/d4a4d6ae-363a-4c38-b3fe-e06e9feaa179/play_d4a4d6ae-363a-4c38-b3fe-e06e9feaa179_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Blake Lynch,LB,Minnesota Vikings,5.294871794871795,https://assets.nflallday.com/editions/base/5546d146-3c88-463c-936f-749c54e94f44/play_5546d146-3c88-463c-936f-749c54e94f44_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Bobby McCain,DB,Washington Football Team,5.369565217391305,https://assets.nflallday.com/editions/base/9bb77603-79cb-40a1-ad42-4821cc49d955/play_9bb77603-79cb-40a1-ad42-4821cc49d955_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Boston Scott,RB,Philadelphia Eagles,6.2727272727272725,https://assets.nflallday.com/editions/base/57e5deb8-2aa2-4e96-96e2-072cac630060/play_57e5deb8-2aa2-4e96-96e2-072cac630060_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Bradley Chubb,LB,Denver Broncos,70.0,https://assets.nflallday.com/editions/ball_hawk/125a2e11-85e4-4526-8227-a860502a3132/play_125a2e11-85e4-4526-8227-a860502a3132_ball_hawk_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brandin Cooks,WR,Houston Texans,207.0,https://assets.nflallday.com/editions/locked_in/118699c5-dd8b-42e3-b55c-a290c1910fab/play_118699c5-dd8b-42e3-b55c-a290c1910fab_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brandin Echols,DB,New York Jets,7.0,https://assets.nflallday.com/editions/base/96bef7e3-afb5-496d-88f1-b881468afecc/play_96bef7e3-afb5-496d-88f1-b881468afecc_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brandon Aiyuk,WR,San Francisco 49ers,10.145454545454545,https://assets.nflallday.com/editions/super_wild_card_weekend/a7b5f20d-e922-4e04-8345-fabfed9b2e5f/play_a7b5f20d-e922-4e04-8345-fabfed9b2e5f_super_wild_card_weekend_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brandon Powell,WR,Los Angeles Rams,88.91666666666667,https://assets.nflallday.com/editions/afterburners/13503d40-027f-4bad-b013-a748096e8e9e/play_13503d40-027f-4bad-b013-a748096e8e9e_afterburners_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Braxton Berrios,WR,New York Jets,6.0,https://assets.nflallday.com/editions/base/b753616b-ad92-4474-81da-55137a9bb2f9/play_b753616b-ad92-4474-81da-55137a9bb2f9_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brett Favre,QB,Green Bay Packers,94.28571428571429,https://assets.nflallday.com/editions/opening_acts/2c11e087-0f2f-4c4d-b01b-5c58bce2ad0e/play_2c11e087-0f2f-4c4d-b01b-5c58bce2ad0e_opening_acts_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brian Urlacher,LB,Chicago Bears,9.777777777777779,https://assets.nflallday.com/editions/rivalries/e3521cdc-1376-4176-963f-b53b86cc5c11/play_e3521cdc-1376-4176-963f-b53b86cc5c11_rivalries_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Brock Wright,TE,Detroit Lions,7.964285714285714,https://assets.nflallday.com/editions/base/99e3af0e-48b6-49a8-b4e5-519e4424c08a/play_99e3af0e-48b6-49a8-b4e5-519e4424c08a_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Bryan Edwards,WR,Las Vegas Raiders,47.25,https://assets.nflallday.com/editions/locked_in/40e44ed3-ae69-4b1c-80b2-8395a9b93572/play_40e44ed3-ae69-4b1c-80b2-8395a9b93572_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Bryant Young,DL,San Francisco 49ers,67.5,https://assets.nflallday.com/editions/class_of_2022/ee670a7d-a8f8-4fc3-9276-1d11d28b7dd4/play_ee670a7d-a8f8-4fc3-9276-1d11d28b7dd4_class_of_2022_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Budda Baker,DB,Arizona Cardinals,70.5,https://assets.nflallday.com/editions/ball_hawk/6c2adaba-3e94-4cae-bc94-284f59216d82/play_6c2adaba-3e94-4cae-bc94-284f59216d82_ball_hawk_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Byron Leftwich,QB,Jacksonville Jaguars,6.0,https://assets.nflallday.com/editions/against_the_clock/2da44da8-f088-4e3d-8bc5-5a7fc54f4752/play_2da44da8-f088-4e3d-8bc5-5a7fc54f4752_against_the_clock_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Byron Pringle,WR,Kansas City Chiefs,6.0,https://assets.nflallday.com/editions/base/1d7da310-a870-4250-a548-5557b8e6ce98/play_1d7da310-a870-4250-a548-5557b8e6ce98_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,C.J. Gardner-Johnson,DB,New Orleans Saints,11.181818181818182,https://assets.nflallday.com/editions/he_called_game/d29811ec-9743-4b1a-8ed4-74d06464e984/play_d29811ec-9743-4b1a-8ed4-74d06464e984_he_called_game_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,C.J. Mosley,LB,New York Jets,5.340909090909091,https://assets.nflallday.com/editions/base/acc8ff3a-f144-466e-ac0d-366bbabb63e1/play_acc8ff3a-f144-466e-ac0d-366bbabb63e1_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,C.J. Uzomah,TE,Cincinnati Bengals,5.897435897435898,https://assets.nflallday.com/editions/super_wild_card_weekend/b663eb69-337a-47c6-a08c-8c4a08659f12/play_b663eb69-337a-47c6-a08c-8c4a08659f12_super_wild_card_weekend_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Calvin Johnson,WR,Detroit Lions,12.485714285714286,https://assets.nflallday.com/editions/rivalries/cf13fb3d-771d-4609-a409-fcd5a32a59a0/play_cf13fb3d-771d-4609-a409-fcd5a32a59a0_rivalries_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Cam Newton,QB,Carolina Panthers,6.818181818181818,https://assets.nflallday.com/editions/base/9da9f77a-057b-498d-9e0f-040b32f72933/play_9da9f77a-057b-498d-9e0f-040b32f72933_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Cam Sims,WR,Washington Football Team,50.0,https://assets.nflallday.com/editions/locked_in/4a15b23a-5fc1-489a-a370-0ebf8cdc4279/play_4a15b23a-5fc1-489a-a370-0ebf8cdc4279_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Cameron Heyward,DL,Pittsburgh Steelers,88.0,https://assets.nflallday.com/editions/in_the_trenches/094aa4e7-0a85-4064-b9a3-c3823c7675f0/play_094aa4e7-0a85-4064-b9a3-c3823c7675f0_in_the_trenches_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Cameron Sutton,DB,Pittsburgh Steelers,5.30188679245283,https://assets.nflallday.com/editions/base/d6042377-44a2-4368-8bb2-029c90790385/play_d6042377-44a2-4368-8bb2-029c90790385_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Carlos Watkins,DL,Dallas Cowboys,75.0,https://assets.nflallday.com/editions/in_the_trenches/a3e12fed-6f40-4c36-b8f2-07f6b8dae52a/play_a3e12fed-6f40-4c36-b8f2-07f6b8dae52a_in_the_trenches_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Carson Wentz,QB,Indianapolis Colts,10.4375,https://assets.nflallday.com/editions/move_the_chains/e002afe2-3591-4b18-93f6-ff528a9b44df/play_e002afe2-3591-4b18-93f6-ff528a9b44df_move_the_chains_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Casey Hayward,DB,Las Vegas Raiders,49.0,https://assets.nflallday.com/editions/ball_hawk/530d1029-e11a-4d5f-8c39-5bc4fbff8a69/play_530d1029-e11a-4d5f-8c39-5bc4fbff8a69_ball_hawk_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Cedrick Wilson Jr.,WR,Dallas Cowboys,9.043478260869565,https://assets.nflallday.com/editions/move_the_chains/15100543-38b1-4029-9a3c-98cc8a01a65b/play_15100543-38b1-4029-9a3c-98cc8a01a65b_move_the_chains_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,CeeDee Lamb,WR,Dallas Cowboys,48.85964912280702,https://assets.nflallday.com/editions/base/4e437697-7c6f-495c-a920-d13d3542bbce/play_4e437697-7c6f-495c-a920-d13d3542bbce_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Chad Johnson,WR,Cincinnati Bengals,8.486842105263158,https://assets.nflallday.com/editions/gridiron/03cf224e-6341-4fdc-a6eb-87a3f0eff8a4/play_03cf224e-6341-4fdc-a6eb-87a3f0eff8a4_gridiron_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Chase Claypool,WR,Pittsburgh Steelers,20.733333333333334,https://assets.nflallday.com/editions/base/a80258f2-b725-4544-9754-54c513b7e948/play_a80258f2-b725-4544-9754-54c513b7e948_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Chase Edmonds,RB,Arizona Cardinals,9.612903225806452,https://assets.nflallday.com/editions/base/f11ba736-88dd-4e9c-a4b3-e0727dd88625/play_f11ba736-88dd-4e9c-a4b3-e0727dd88625_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Chidobe Awuzie,DB,Cincinnati Bengals,6.918367346938775,https://assets.nflallday.com/editions/super_bowl_lvi/f75d2ab3-1291-470b-a148-332851b5982d/play_f75d2ab3-1291-470b-a148-332851b5982d_super_bowl_lvi_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Chris Conley,WR,Houston Texans,5.1875,https://assets.nflallday.com/editions/base/ca3d2fd6-5fd6-467c-a0bf-efe4d2a2e630/play_ca3d2fd6-5fd6-467c-a0bf-efe4d2a2e630_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Chris Godwin,WR,Tampa Bay Buccaneers,136.58333333333334,https://assets.nflallday.com/editions/locked_in/1b3b52a7-798d-4a8a-993f-d71632ddb74e/play_1b3b52a7-798d-4a8a-993f-d71632ddb74e_locked_in_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Chris Harris Jr.,DB,Los Angeles Chargers,12.733333333333333,https://assets.nflallday.com/editions/make_the_stop/562b366b-3f84-413a-91e6-f063406a6944/play_562b366b-3f84-413a-91e6-f063406a6944_make_the_stop_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Chris Miller,QB,Atlanta Falcons,10.714285714285714,https://assets.nflallday.com/editions/opening_acts/52aac304-b06b-49fc-8672-a24240ab439b/play_52aac304-b06b-49fc-8672-a24240ab439b_opening_acts_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Christian Kirk,WR,Arizona Cardinals,10.96923076923077,https://assets.nflallday.com/editions/base/d2a6a3fb-a740-493d-93b5-d03916ab6812/play_d2a6a3fb-a740-493d-93b5-d03916ab6812_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Christian McCaffrey,RB,Carolina Panthers,50.57534246575342,https://assets.nflallday.com/editions/base/1f9bc80f-6ea2-4f0b-9074-a90c2d92a391/play_1f9bc80f-6ea2-4f0b-9074-a90c2d92a391_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Christian Wilkins,DL,Miami Dolphins,70.0,https://assets.nflallday.com/editions/showtime/a57ce3ab-32e7-4df4-bad1-a21f0d50a0e7/play_a57ce3ab-32e7-4df4-bad1-a21f0d50a0e7_showtime_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Chuba Hubbard,RB,Carolina Panthers,10.307692307692308,https://assets.nflallday.com/editions/base/3a9589a8-7119-478a-b84b-4aab17e51ab5/play_3a9589a8-7119-478a-b84b-4aab17e51ab5_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Cincinnati Bengals,Team,Cincinnati Bengals,10.5625,https://assets.nflallday.com/editions/make_the_stop/58c75721-3b27-406f-8c10-eccb7c7e70a1/play_58c75721-3b27-406f-8c10-eccb7c7e70a1_make_the_stop_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Clyde Edwards-Helaire,RB,Kansas City Chiefs,13.8,https://assets.nflallday.com/editions/base/76241409-4ca0-4c91-bfaa-c3f5f9d2a26c/play_76241409-4ca0-4c91-bfaa-c3f5f9d2a26c_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Cole Holcomb,LB,Washington Football Team,50.0,https://assets.nflallday.com/editions/ball_hawk/732a8f5e-f8fc-46a7-ae10-16bba132e8d3/play_732a8f5e-f8fc-46a7-ae10-16bba132e8d3_ball_hawk_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Cooper Kupp,WR,Los Angeles Rams,44.63293051359516,https://assets.nflallday.com/editions/super_wild_card_weekend/45e43260-84ae-4f58-a4f6-fe3f6dbdeddf/play_45e43260-84ae-4f58-a4f6-fe3f6dbdeddf_super_wild_card_weekend_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Cordarrelle Patterson,WR,Atlanta Falcons,14.454545454545455,https://assets.nflallday.com/editions/move_the_chains/7c9ea4a8-d1bd-4368-957d-7e0c6a6e0a13/play_7c9ea4a8-d1bd-4368-957d-7e0c6a6e0a13_move_the_chains_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Courtland Sutton,WR,Denver Broncos,17.47953216374269,https://assets.nflallday.com/editions/launch_codes/51947f05-b50f-441f-ae38-158917306a12/play_51947f05-b50f-441f-ae38-158917306a12_launch_codes_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Cris Carter,WR,Minnesota Vikings,8.714285714285714,https://assets.nflallday.com/editions/gridiron/504d4f1c-9239-4811-9444-b1aae35963a7/play_504d4f1c-9239-4811-9444-b1aae35963a7_gridiron_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,Cyril Grayson,WR,Tampa Bay Buccaneers,5.523809523809524,https://assets.nflallday.com/editions/base/5658f5ce-bb39-4c94-8256-c6a08f024780/play_5658f5ce-bb39-4c94-8256-c6a08f024780_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,D'Andre Swift,RB,Detroit Lions,30.57377049180328,https://assets.nflallday.com/editions/base/6f59aacb-e02f-496c-b4bf-7af90f68c129/play_6f59aacb-e02f-496c-b4bf-7af90f68c129_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,D'Ernest Johnson,RB,Cleveland Browns,6.162790697674419,https://assets.nflallday.com/editions/base/19ea6fbe-f4b1-4282-aa8a-b063b47d2c0f/play_19ea6fbe-f4b1-4282-aa8a-b063b47d2c0f_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,D'Onta Foreman,RB,Tennessee Titans,5.848484848484849,https://assets.nflallday.com/editions/base/e909ce28-5e2a-4b83-87bd-203eaaaf01cb/play_e909ce28-5e2a-4b83-87bd-203eaaaf01cb_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,DJ Chark Jr.,WR,Jacksonville Jaguars,6.920634920634921,https://assets.nflallday.com/editions/base/9022425d-644d-4c2c-b126-ce1f81d78af7/play_9022425d-644d-4c2c-b126-ce1f81d78af7_base_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,DJ Moore,WR,Carolina Panthers,38.26923076923077,https://assets.nflallday.com/editions/move_the_chains/406da345-a93a-44c6-ae61-fa63e434eb5a/play_406da345-a93a-44c6-ae61-fa63e434eb5a_move_the_chains_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
2022-09-08 00:00:00-07:00,DK Metcalf,WR,Seattle Seahawks,39.92857142857143,https://assets.nflallday.com/editions/launch_codes/7a539265-9bf6-477b-8ee1-fcd0c7c4da53/play_7a539265-9bf6-477b-8ee1-fcd0c7c4da53_launch_codes_capture_AnimationCapture_Video_Square_Grey_1080_1080_Grey.mp4
